,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange,url
80325,106497,416,56RJ24-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/56RJ24-SG/106497
80326,482817,1886,572BR26-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/572BR26-SG/482817
80327,5624065,21969,573MP21-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/573MP21-SG/5624065
80328,72961,285,575AP24-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/575AP24-SG/72961
80329,5613569,21928,575KA25-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/575KA25-SG/5613569
80330,214017,836,575PY26-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/575PY26-SG/214017
80331,5646081,22055,575RJ25-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/575RJ25-SG/5646081
80332,5658881,22105,575TN25-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/575TN25-SG/5658881
80333,5661953,22117,576TN24-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/576TN24-SG/5661953
80334,5706753,22292,577GS2030-GS,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/577GS2030-GS/5706753
80335,5606913,21902,577KL25-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/577KL25-SG/5606913
80336,5634049,22008,578OR22-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/578OR22-SG/5634049
80337,4827393,18857,579GS2030-GS,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/579GS2030-GS/4827393
80338,73729,288,579KL24-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/579KL24-SG/73729
80339,16129,63,57BR24-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/57BR24-SG/16129
80340,5613313,21927,57KA26-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/57KA26-SG/5613313
80341,20481,80,57MH24-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/57MH24-SG/20481
80342,495617,1936,582BR26-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/582BR26-SG/495617
80343,466945,1824,582RJ27-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/582RJ27-SG/466945
80344,5681409,22193,582TS24-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/582TS24-SG/5681409
80345,343297,1341,585GS2030-GS,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/585GS2030-GS/343297
80346,1759233,6872,587GS2022-GS,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/587GS2022-GS/1759233
80347,435969,1703,588CG26-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/588CG26-SG/435969
80348,780545,3049,588GJ25-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/588GJ25-SG/780545
80349,5298433,20697,589AP25-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/589AP25-SG/5298433
80350,5735425,22404,589RJ25-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/589RJ25-SG/5735425
80351,5643777,22046,58RJ25-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/58RJ25-SG/5643777
80352,5609217,21911,591KL25-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/591KL25-SG/5609217
80353,370945,1449,593CG26-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/593CG26-SG/370945
80354,5632257,22001,593OR22-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/593OR22-SG/5632257
80355,682241,2665,593RJ25-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/593RJ25-SG/682241
80356,108289,423,594CG25-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/594CG25-SG/108289
80357,817665,3194,594RJ25-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/594RJ25-SG/817665
80358,5662977,22121,595TN25-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/595TN25-SG/5662977
80359,483073,1887,597CG27-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/597CG27-SG/483073
80360,1758977,6871,597GS2025-GS,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/597GS2025-GS/1758977
80361,5679105,22184,59TS25-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/59TS25-SG/5679105
80362,113921,445,5PAISA,5PAISA CAPITAL,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/5PAISA/113921
80363,1757697,6866,601GS2028-GS,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/601GS2028-GS/1757697
80364,5633025,22004,601OR22-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/601OR22-SG/5633025
80365,5649665,22069,603RJ25-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/603RJ25-SG/5649665
80366,107009,418,604AS25-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/604AS25-SG/107009
80367,5735169,22403,604KL25-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/604KL25-SG/5735169
80368,15873,62,605AS25-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/605AS25-SG/15873
80369,1169921,4570,605RJ26-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/605RJ26-SG/1169921
80370,5614081,21930,609KA28-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/609KA28-SG/5614081
80371,5623809,21968,609MP22-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/609MP22-SG/5623809
80372,544001,2125,609RJ26-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/609RJ26-SG/544001
80373,1283073,5012,610GS2031-GS,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/610GS2031-GS/1283073
80374,5613825,21929,612KA27-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/612KA27-SG/5613825
80375,1758209,6868,613GS2028-GS,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/613GS2028-GS/1758209
80376,900097,3516,613RJ26-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/613RJ26-SG/900097
80377,5644033,22047,616RJ24-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/616RJ24-SG/5644033
80378,1758721,6870,617GS2023-GS,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/617GS2023-GS/1758721
80379,437505,1709,617KL27-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/617KL27-SG/437505
80380,5681665,22194,617TS25-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/617TS25-SG/5681665
80381,782849,3058,618GJ26-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/618GJ26-SG/782849
80382,3648257,14251,618GS2024-GS,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/618GS2024-GS/3648257
80383,543489,2123,619AS26-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/619AS26-SG/543489
80384,4857089,18973,619GS2034-GS,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/619GS2034-GS/4857089
80385,515329,2013,61CG27-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/61CG27-SG/515329
80386,5384449,21033,61KA21-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/61KA21-SG/5384449
80387,931329,3638,61RJ26-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/61RJ26-SG/931329
80388,214273,837,61RJ27-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/61RJ27-SG/214273
80389,5624321,21970,620MP23-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/620MP23-SG/5624321
80390,569345,2224,621AS26-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/621AS26-SG/569345
80391,243969,953,622GS2035-GS,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/622GS2035-GS/243969
80392,348417,1361,622KL27-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/622KL27-SG/348417
80393,5539841,21640,624HR26-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/624HR26-SG/5539841
80394,5618433,21947,624MH28-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/624MH28-SG/5618433
80395,1244929,4863,624RJ26-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/624RJ26-SG/1244929
80396,5679873,22187,624TS26-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/624TS26-SG/5679873
80397,1337857,5226,625AS26-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/625AS26-SG/1337857
80398,5605377,21896,625RJ22-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/625RJ22-SG/5605377
80399,1299969,5078,627RJ26-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/627RJ26-SG/1299969
80400,5633793,22007,628OR22-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/628OR22-SG/5633793
80401,5411841,21140,629HP26-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/629HP26-SG/5411841
80402,1286401,5025,629RJ26-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/629RJ26-SG/1286401
80403,5701633,22272,62RJ27-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/62RJ27-SG/5701633
80404,5644545,22049,630RJ23-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/630RJ23-SG/5644545
80405,5709313,22302,632KA28-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/632KA28-SG/5709313
80406,1275393,4982,633AS26-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/633AS26-SG/1275393
80407,5666561,22135,633TN30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/633TN30-SG/5666561
80408,5266433,20572,635AP27-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/635AP27-SG/5266433
80409,5389313,21052,635BR23-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/635BR23-SG/5389313
80410,310273,1212,635MH28-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/635MH28-SG/310273
80411,5700353,22267,636HP28-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/636HP28-SG/5700353
80412,5541633,21647,639AP26-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/639AP26-SG/5541633
80413,934401,3650,639BR27-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/639BR27-SG/934401
80414,1757953,6867,63GS2023-GS,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/63GS2023-GS/1757953
80415,3038209,11868,63MOONS,63 MOONS TECHNOLOGIES,0,,0.0,0.05,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/63MOONS/3038209
80416,607233,2372,63PY26-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/63PY26-SG/607233
80417,5386241,21040,641GA30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/641GA30-SG/5386241
80418,5658369,22103,641TN30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/641TN30-SG/5658369
80419,218113,852,642GA30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/642GA30-SG/218113
80420,5611265,21919,642MN30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/642MN30-SG/5611265
80421,5708289,22298,642PN30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/642PN30-SG/5708289
80422,217345,849,642UP30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/642UP30-SG/217345
80423,249857,976,643AP30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/643AP30-SG/249857
80424,699649,2733,643AS26-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/643AS26-SG/699649
80425,5747457,22451,643UK30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/643UK30-SG/5747457
80426,5273857,20601,644GJ29-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/644GJ29-SG/5273857
80427,5718273,22337,644GJ29A-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/644GJ29A-SG/5718273
80428,5719553,22342,644MH28-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/644MH28-SG/5719553
80429,218369,853,644UK30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/644UK30-SG/218369
80430,5699073,22262,644UP30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/644UP30-SG/5699073
80431,945921,3695,645BR27-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/645BR27-SG/945921
80432,5746689,22448,645GJ30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/645GJ30-SG/5746689
80433,467713,1827,645GJ30A-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/645GJ30A-SG/467713
80434,3448833,13472,645GS2029-GS,,0,,0.0,0.01,1,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/645GS2029-GS/3448833
80435,214529,838,645HP29-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/645HP29-SG/214529
80436,153345,599,645MH27-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/645MH27-SG/153345
80437,5746945,22449,645ML30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/645ML30-SG/5746945
80438,5709057,22301,645MN30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/645MN30-SG/5709057
80439,530177,2071,645RJ27-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/645RJ27-SG/530177
80440,218881,855,645RJ30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/645RJ30-SG/218881
80441,251393,982,646GJ30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/646GJ30-SG/251393
80442,5709569,22303,646JK30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/646JK30-SG/5709569
80443,5719041,22340,646RJ30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/646RJ30-SG/5719041
80444,5747201,22450,646RJ30A-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/646RJ30A-SG/5747201
80445,5700865,22269,646WB30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/646WB30-SG/5700865
80446,5484033,21422,647GJ30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/647GJ30-SG/5484033
80447,276481,1080,647KA30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/647KA30-SG/276481
80448,197889,773,647MH28-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/647MH28-SG/197889
80449,5356033,20922,648AP27-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/648AP27-SG/5356033
80450,5385985,21039,648AP32-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/648AP32-SG/5385985
80451,252161,985,648AS30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/648AS30-SG/252161
80452,5708545,22299,648HR40-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/648HR40-SG/5708545
80453,5717761,22335,648KA30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/648KA30-SG/5717761
80454,220417,861,648KA31-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/648KA31-SG/220417
80455,252929,988,648MZ30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/648MZ30-SG/252929
80456,5699585,22264,649AP33-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/649AP33-SG/5699585
80457,349185,1364,649GJ29-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/649GJ29-SG/349185
80458,5475841,21390,649KA30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/649KA30-SG/5475841
80459,296449,1158,649KA30A-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/649KA30A-SG/296449
80460,5718017,22336,649KA31-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/649KA31-SG/5718017
80461,5719809,22343,649MH31-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/649MH31-SG/5719809
80462,5629441,21990,649MP24-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/649MP24-SG/5629441
80463,5643009,22043,649RJ30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/649RJ30-SG/5643009
80464,5666817,22136,649TN50-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/649TN50-SG/5666817
80465,5699329,22263,649TS50-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/649TS50-SG/5699329
80466,348673,1362,64AP28-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/64AP28-SG/348673
80467,5707777,22296,64GJ30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/64GJ30-SG/5707777
80468,216577,846,64GJ30A-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/64GJ30A-SG/216577
80469,5699841,22265,64KA30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/64KA30-SG/5699841
80470,5747713,22452,64KA30A-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/64KA30A-SG/5747713
80471,215809,843,64KA30B-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/64KA30B-SG/215809
80472,248833,972,64KA30C-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/64KA30C-SG/248833
80473,5700097,22266,64KA31-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/64KA31-SG/5700097
80474,249089,973,64MH30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/64MH30-SG/249089
80475,5560321,21720,650PN23-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/650PN23-SG/5560321
80476,215041,840,651HP30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/651HP30-SG/215041
80477,194049,758,651KA30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/651KA30-SG/194049
80478,422401,1650,651KA30B-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/651KA30B-SG/422401
80479,442113,1727,651KA30C-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/651KA30C-SG/442113
80480,5483265,21419,651KA31-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/651KA31-SG/5483265
80481,389633,1522,652KA30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/652KA30-SG/389633
80482,316417,1236,652MH30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/652MH30-SG/316417
80483,5634305,22009,652ML30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/652ML30-SG/5634305
80484,5618945,21949,652MP35-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/652MP35-SG/5618945
80485,5630209,21993,652NL30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/652NL30-SG/5630209
80486,254465,994,652PY30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/652PY30-SG/254465
80487,5709825,22304,652TS50-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/652TS50-SG/5709825
80488,311041,1215,653HP29-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/653HP29-SG/311041
80489,349441,1365,653KA30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/653KA30-SG/349441
80490,470785,1839,653TN31-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/653TN31-SG/470785
80491,5356289,20923,654AP30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/654AP30-SG/5356289
80492,296193,1157,654AR30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/654AR30-SG/296193
80493,5355777,20921,654GA30-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/654GA30-SG/5355777
80494,388097,1516,654GA30A-SG,,0,,0.0,0.01,100,EQ,NSE,NSE,https://kite.zerodha.com/chart/ext/tvc/NSE/654GA30A-SG/388097
